,0,1,2,3,4,5,6,7,8,9,10
57,-1.6000000000000014,26.560000000000002,-22.72,-3.5199999999999996,-24.0,-9.919999999999998,-20.8,5.439999999999998,17.6,-19.52,21.407617507271326
58,14.399999999999999,-29.12,-18.88,-8.64,-28.48,-31.68,-26.560000000000002,-7.359999999999999,25.28,5.439999999999998,21.795741637867803
59,7.359999999999999,-19.52,27.840000000000003,25.92,25.92,26.560000000000002,-13.120000000000001,-9.280000000000001,26.560000000000002,-28.48,21.645490878258336
60,-30.4,22.72,24.64,17.6,5.439999999999998,-5.439999999999998,-19.52,-13.759999999999998,-25.28,15.68,21.770113120686993
61,20.800000000000004,-24.0,22.08,-28.48,24.64,-19.52,11.840000000000003,-15.68,27.840000000000003,-11.2,21.38851338824719
62,-18.88,-8.64,6.079999999999998,-8.0,24.0,0.9600000000000009,-18.88,-16.96,-18.240000000000002,8.0,19.699324880975592
63,-4.800000000000001,-9.280000000000001,31.04,8.0,-26.560000000000002,-16.32,13.120000000000005,6.719999999999999,-2.2399999999999984,24.0,20.793818775077835
64,30.4,-27.2,-16.32,20.160000000000004,-24.64,29.120000000000005,30.4,-27.2,-17.6,16.96,21.634284830862065
65,-25.28,13.759999999999998,8.64,-7.359999999999999,-18.88,-8.64,22.72,-25.92,-29.12,26.560000000000002,21.45351590933471
66,6.079999999999998,-15.04,-0.3200000000000003,-30.4,6.079999999999998,-29.12,11.200000000000003,-9.919999999999998,13.120000000000005,7.359999999999999,20.465677600119708
67,13.759999999999998,20.800000000000004,16.96,31.04,-21.439999999999998,17.6,14.399999999999999,12.480000000000004,-20.16,-31.68,21.52521849270969
68,8.0,25.92,31.68,27.840000000000003,0.9600000000000009,9.920000000000002,-23.36,16.32,25.92,-12.48,21.091224846728394
69,10.560000000000002,27.840000000000003,14.399999999999999,-24.64,-29.12,22.08,17.6,-27.84,-3.5199999999999996,20.160000000000004,21.528227625441865
70,11.200000000000003,-31.68,19.520000000000003,-5.439999999999998,21.439999999999998,14.399999999999999,-6.719999999999999,-0.9600000000000009,-4.16,1.6000000000000014,21.016311805832434
71,0.9600000000000009,15.68,2.240000000000002,-18.240000000000002,-9.919999999999998,-23.36,-9.280000000000001,-21.439999999999998,15.04,-8.64,20.584662245210662
72,26.560000000000002,-24.64,-9.280000000000001,-11.84,11.200000000000003,-22.08,-29.759999999999998,-15.04,13.759999999999998,15.04,21.061812481592728
73,-11.84,-23.36,-6.079999999999998,12.480000000000004,-6.079999999999998,-24.0,20.160000000000004,22.72,28.480000000000004,-7.359999999999999,21.145118598557094
74,-0.3200000000000003,1.6000000000000014,-24.0,25.28,19.520000000000003,31.68,-11.2,27.200000000000003,-8.64,-20.8,21.49097018713548
75,-9.280000000000001,31.04,13.759999999999998,-14.399999999999999,-11.2,-1.6000000000000014,2.240000000000002,-30.4,-25.92,13.120000000000005,21.163036281500446
76,18.240000000000002,-31.04,21.439999999999998,-21.439999999999998,17.6,13.120000000000005,15.04,-24.64,22.72,-21.439999999999998,21.58763351822617
77,-2.2399999999999984,-14.399999999999999,-30.4,1.6000000000000014,-10.559999999999999,-14.399999999999999,0.3200000000000003,-28.48,11.200000000000003,29.120000000000005,21.53388007038344
78,-6.719999999999999,-2.2399999999999984,-31.04,20.800000000000004,16.32,-20.8,12.480000000000004,-18.88,-29.759999999999998,18.240000000000002,21.23428677288848
79,-17.6,4.160000000000004,11.840000000000003,-6.719999999999999,-15.04,31.04,27.840000000000003,1.6000000000000014,-9.919999999999998,-18.88,20.67085399724597
80,24.0,-16.96,0.3200000000000003,15.68,-1.6000000000000014,28.480000000000004,25.28,-8.64,-11.2,-17.6,21.299670117261098
81,-23.36,-18.88,29.120000000000005,-16.32,9.920000000000002,-11.84,-5.439999999999998,-6.079999999999998,-14.399999999999999,-9.919999999999998,20.736746003094872
82,-28.48,8.0,-14.399999999999999,-25.28,-7.359999999999999,0.3200000000000003,-9.919999999999998,-3.5199999999999996,-16.32,-14.399999999999999,21.080725992551194
83,-24.64,-30.4,25.28,28.480000000000004,2.8800000000000026,-2.879999999999999,4.799999999999997,18.240000000000002,3.520000000000003,-26.560000000000002,21.60279971380098
84,13.120000000000005,-13.759999999999998,-13.759999999999998,-15.68,-2.879999999999999,-13.759999999999998,-31.04,6.079999999999998,-24.64,-16.32,20.820521760133023
85,23.36,-22.08,-31.68,-19.52,4.160000000000004,-4.16,29.120000000000005,2.240000000000002,18.240000000000002,-2.2399999999999984,21.194226951190405
86,28.480000000000004,-1.6000000000000014,-18.240000000000002,24.0,-25.92,15.68,-2.2399999999999984,29.759999999999998,30.4,19.520000000000003,21.650545920029675
87,29.759999999999998,10.560000000000002,12.480000000000004,11.840000000000003,23.36,27.840000000000003,-29.12,-16.32,16.96,-15.68,21.452472178236587
88,-0.9600000000000009,29.759999999999998,27.200000000000003,4.799999999999997,-9.280000000000001,2.8800000000000026,16.32,3.520000000000003,-23.36,-13.120000000000001,20.89826475532019
89,24.64,9.920000000000002,-3.5199999999999996,-2.879999999999999,-30.4,20.160000000000004,-12.48,-2.2399999999999984,-12.48,2.8800000000000026,20.943475540041355
90,3.520000000000003,-0.9600000000000009,-20.16,-24.0,-0.3200000000000003,24.64,13.759999999999998,11.840000000000003,-6.079999999999998,-30.4,20.93428183936493
91,-6.079999999999998,2.8800000000000026,9.920000000000002,-22.72,-4.16,12.480000000000004,27.200000000000003,21.439999999999998,-6.719999999999999,-24.0,20.723909878193524
92,-15.04,-12.48,-11.2,-29.12,8.64,-30.4,-22.08,19.520000000000003,-8.0,22.08,21.165446781453973
93,-15.68,9.280000000000001,-2.879999999999999,-26.560000000000002,-5.439999999999998,-9.280000000000001,-13.759999999999998,26.560000000000002,20.160000000000004,-0.9600000000000009,20.973226527391756
94,19.520000000000003,-0.3200000000000003,26.560000000000002,-15.04,13.759999999999998,11.200000000000003,-14.399999999999999,25.92,23.36,6.719999999999999,21.288077198101195
95,-27.84,15.04,18.880000000000003,-4.16,6.719999999999999,-20.16,-31.68,9.280000000000001,-0.3200000000000003,-25.92,20.9219190840599
96,-10.559999999999999,14.399999999999999,-26.560000000000002,-11.2,-14.399999999999999,20.800000000000004,-27.84,-4.16,-18.88,-29.12,21.3425723311423
97,-7.359999999999999,21.439999999999998,24.0,-25.92,15.68,2.240000000000002,31.04,-22.72,24.64,25.92,21.363467427822098
98,-31.04,-18.240000000000002,4.799999999999997,-1.6000000000000014,31.04,3.520000000000003,-22.72,20.160000000000004,-26.560000000000002,6.079999999999998,21.261459900126383
99,-27.2,25.28,18.240000000000002,-4.800000000000001,26.560000000000002,-11.2,0.9600000000000009,-23.36,-22.72,-27.2,21.379239941000822
100,-18.980345320612958,-1.4674715095981294,-3.1012539110443718,0.9840736894875154,21.16941441287824,0.8958091085366745,-10.234651576146916,-14.10004588914211,-8.266881982723168,2.9631812233268366,18.860924880280265
101,-18.65968249409937,-0.14122116082050662,-5.207305873112849,-0.4173295387211242,5.121100413709474,4.695445939256809,-8.53988423947525,-12.391951636096941,-6.604908547798051,1.0927569414693032,18.110326370683925
102,8.542379643155705,-9.06489338256506,-5.198357531659657,-0.5745856829846517,4.250700850641064,5.043596898956558,-2.5591977453615518,-12.392761115558299,-6.0840156891004,0.9601347975496569,16.233948339831638
103,9.630615017011316,-9.457845850367438,2.4619192270985097,17.37730795601727,3.422719475502768,5.969577643080142,-2.6490816858463666,-12.508493448158756,-6.4208799231299665,10.588614544889598,19.050332098088194
104,-6.00577479110773,-6.364847403473485,0.4318636991280163,-6.752358108822672,5.220172019836877,1.0784011091052585,10.081690266829026,-3.9404417353907237,3.0668622633436007,17.245513427807474,16.94298146786075
105,4.431980508760147,-8.795234950770302,-4.199141164475991,-3.7547868698977043,12.953258132164551,4.494860376767603,2.7885097336151543,-8.482701791927672,-2.434924203394441,1.3432437607614247,16.33542803113438
106,7.716649443693616,-9.059605194351043,-3.9823402537338017,-1.008811417519784,-11.074128052406255,4.682773498849629,-2.250679535773959,-13.82491909623927,-4.8393737556125895,1.8149218773879403,16.44868777504779
107,-1.9408036437726452,-8.850480984133576,-2.613588307346293,-1.7952140312433404,1.2180315283058796,3.6121001297737303,1.8900131275965355,-8.714473612151828,10.069837047525114,5.798997948521436,15.029211919342302
108,-11.573612304684124,-11.5785064799044,-3.1612852437215557,-5.975868402094754,-0.6006914544370008,2.832370817661584,2.925832285443754,-9.122287704924828,12.49571572023194,7.110515149294789,17.495827893345922
109,-6.568567148052903,5.683706220672547,-8.29768486049256,6.295149161336948,-5.147292783646214,-19.5107436783502,-9.371308481270495,18.031080046170004,8.079187656529239,5.223338029598183,19.345812173950634
110,-0.27943287197025024,-6.92296442916789,-15.448627072792425,-1.0658660396364945,1.3489848139831024,7.100505379596429,2.1062459234135713,-1.882459007403193,6.246434190358983,6.017885307059657,15.86422337115121
111,-0.9368885570699432,-8.872337210066267,-1.1027227922054401,-2.560692263423658,1.1647058191299455,-3.0342633211773147,2.1035954930161194,0.6455074461405551,9.810532444180883,6.7267012510321385,13.872360138369155
112,-1.3087898296490794,-7.775967577813754,-2.6133681206555908,-2.055597277455543,0.0797901902800424,-6.837979966132418,-11.467515406086639,1.4706516219446235,6.564955634977656,7.328634664655975,15.775990048228522
113,4.594137723244062,-9.346725558626941,8.622502166191996,-3.0460414904726125,-0.5890259507999339,-7.2961794554007895,0.8345997318465861,2.07172779818336,-2.193169242270731,7.686905821967042,15.292137984546443
114,7.692125670928741,-6.91562533485436,-16.482143874984615,6.497145657379143,9.145402252260203,-3.2749458600946753,-10.849493080974936,2.2346979088502588,10.52698335827912,20.58650428123351,19.621720188151205
115,-1.8437295785339427,-8.112549191425675,-0.5335105655580771,-2.447242475313517,-5.551187344861342,-6.15298732113389,2.462540041261924,-0.20893020467720208,10.364522935173921,-11.84979033953712,16.218600828875626
116,3.9446633645286733,-10.042567397280614,12.264665548521412,-2.640014548051935,0.7160775783169923,-0.9111520016086108,-4.3523399375038805,1.8249696436902207,2.7913136431358674,10.164978256685707,15.872995421905584
117,-14.410235539709653,-8.865502356195533,0.33218145543746486,-3.5016756918661383,0.09267240201012805,-2.197706203693847,2.938652619934269,1.4391698358308058,8.002460097094136,2.2900127029380335,15.898203071651997
118,2.4868117988558507,-9.24733101293692,-1.1083865061599285,-1.9722366183921656,7.113989155363219,-0.827624580360981,6.353698761831888,0.40561411894762117,9.403278370721472,6.478932773984086,15.37240411825537
119,5.4653847375750315,-1.495628243052998,-6.509340645377372,-12.804499018279046,-0.478048897247612,4.323612947667904,-7.822517578225453,6.099072913668043,-14.692899131487533,8.83429291393695,17.962928333609703
120,-2.123533395553972,-7.915998342857809,-4.0144219593899,-3.3671707639302815,2.538143108511016,-8.272091365684604,1.2988612779648796,26.984706609915694,10.449494469674613,9.930509325648039,19.124945084840526
121,4.153056336989944,-8.427130923911658,-2.1041645571145935,-2.3783466701206657,0.8844348637706557,5.368878861131507,0.18827947612042703,1.4830779565803571,-5.670534888331903,9.581254039767291,14.614855435338999
122,12.950678330775403,-8.877335423393777,-3.3722380712035696,-2.428475519883029,1.402404156371936,-10.139093943019647,-1.5344239416865375,0.17016833110422874,-4.237076563331886,5.895151207712241,16.249494521822268
123,-18.73878884319602,-8.278506533177444,4.257878837061649,-9.900231699031044,-7.836157041635365,6.173106324392653,-0.08569990052370312,2.5353335396913352,6.627887915478628,9.716904633871723,18.25106344854593
124,1.3779471665274365,-20.089607232057336,-23.33581875490987,-16.460014055010976,-6.914758970659182,-15.468875209583192,-6.453878416796141,-7.81851665968683,-16.417611572021315,14.207348322196655,20.832996200621047
125,1.5080721592438513,-1.5655156783484447,-5.294397273158992,-2.143702432116692,1.161804523361437,-8.04069279925623,0.09032579984944017,-4.342935244394896,-4.8664653526305885,8.787122254446645,13.824616625895246
126,-1.891170098018377,2.178220113070574,-0.39532377934052876,-0.9711652009051726,-0.9146616710357601,-10.948563887987588,-1.4529524546990369,-1.0030331321635195,2.422846771589319,10.046415557272809,13.816455258075216
127,-1.6051761166220104,-3.648329153429601,-1.9323886699420272,-0.1615910637019002,-8.635532143427493,-3.0389419634897097,-1.7634301648935338,-1.8568443075000662,1.5124128520433606,5.538959100955574,12.415607658425165
128,-1.535396231740529,-3.595203192711497,-0.4053440314149782,-0.1319620062103277,-8.19313296580117,-9.833693516587775,-1.013670497493166,-0.6125904255722656,3.5388538048617666,4.937330411900125,13.937714884773188
129,0.6228107185077889,-10.211300152918216,-3.201286273525777,-13.150569826599387,5.812313253732848,-4.766830966074813,-9.917041966777655,13.56459858216424,17.770591450947474,-7.169550545039996,18.837881437383405
130,-1.1805713368213733,-2.281193278903542,-4.56064756572589,-0.4181663561322316,-7.543048589480843,6.3552827476632725,5.475877312199328,-4.173071963061472,0.26324062026643735,6.265980861833548,14.067715527451615
131,-1.456276613319656,-3.7730362974121614,0.4552291333125997,-0.39151389693463795,-9.392393701176987,3.1865495160021213,-7.517261778377419,0.21488649828777454,1.7116077870785193,4.440603477837108,13.822575796142562
132,-2.386059608413536,-4.328232884898474,1.6946837554338998,-0.6905808143758053,-10.772174722652709,-3.4774186914991447,9.81450812071837,8.299618880234997,2.8536771304263104,3.501965319532574,15.769231277687215
133,-2.6261075064015773,-14.76080791862907,-1.9986448970084907,-2.743394066968916,6.346387897077525,-1.107054422782167,-0.5612908411122792,-0.5672083343825135,0.5803478157844034,11.150320576860988,16.247664991665904
134,-2.2321763846963045,1.531097652275744,-3.4092155807753732,-1.7305658529760546,1.908677038878168,5.236377317344505,-6.659126938076146,-7.754305344514031,11.881195243443145,8.659488479937544,15.943767250377046
135,-1.9567964263436952,5.487646340027936,-1.8969496961273626,-0.5751240184887658,-7.198366789849377,8.080602225276095,-11.438269345611593,-1.7509842957400528,-0.9855478801044706,7.54795458521686,15.540455493224307
136,-9.744039294192419,-2.4892936318507344,5.923677958057212,-2.202686265011534,5.60660980333658,-3.480751919624953,-2.1348509408423477,-1.7275022440346794,0.9110881638315739,7.584626806610385,14.474884132530969
137,-3.580320280806158,-3.2086857399208526,-8.164224146690245,-0.7475153346252764,-5.027607190985102,-1.892542084291939,-2.015570829495381,-17.172085578332283,5.952563158687171,4.264945175748118,16.167156658800085
138,-2.183766982585298,-0.9318124355655677,-13.037894314501902,4.509803346277035,-4.2283559456620505,-1.9813739794671323,-1.6077059616036729,-1.8842032271561064,0.36747979595388,-3.763955197733567,13.985915493873762
139,5.152052929406953,-7.010515793540838,4.765144334679522,-1.0583015465905605,3.8036407468157507,-1.012195173221055,1.121214921850445,6.516395561465133,4.003198174148081,11.160420713223306,14.341032526659237
140,13.293036031070471,-3.5044130459833642,0.8080750827827894,0.12635720352158697,-13.207740933630367,-4.302739103045479,-3.5981101270579643,-2.0637372161538914,2.0445615330734133,5.805887397396568,16.272028907508012
141,0.29135425611379945,-1.287564120618689,-2.669817167106297,0.6370863644595847,-5.938028475675727,-2.7856710209500597,-11.951219842847147,-5.576763002400179,-0.8128500836038451,8.42061921007873,15.089844737621945
142,-1.6906102333128112,-11.846375870589725,-3.431926188949819,0.744578472362246,-9.44531713591812,7.596352723409717,8.109429466349935,-3.392071908378354,2.198315934594007,4.7268300634826454,16.342154247474475
143,0.13691088724368627,-1.2090665865474726,8.974098511958392,-9.354609779105628,-9.116890621234658,-1.5652578564277437,-0.9232635528775056,-3.4806084267414614,-0.7254216933444976,5.701875901131551,14.987354419663728
144,3.9448297971544166,9.775922620340639,0.40465170025558805,-21.356557275868425,4.764869543414892,-5.246444849172841,-8.396052625534734,12.829023786268534,4.1936804183102225,-0.26029791042326167,18.64908460252552
145,-2.6907151906395024,-2.352865874157147,-4.974986996911303,0.43469081230580464,-8.100265020813785,9.300862259284596,-2.0898903955088115,-7.680062462496923,0.6192347720466107,5.434759512591303,14.96845918830834
146,-2.3867563852588964,-2.9291307726376457,-2.3974047232198377,-1.2120980908908694,-4.491328202926603,-2.963636921818458,24.768046898352228,-1.592342198513733,0.11214158425075499,-3.180969784682742,17.856721996754896
147,-11.064656204757128,12.968010737292124,0.060277797279062684,0.9338366310279892,-3.0656401023418116,-2.228413203791413,-1.0062661289759047,-3.058859580574502,5.797009481181839,15.048854370663157,16.11760121606512
148,-2.4184908011223794,0.23211953871538182,-1.6350858981373197,3.296415312762259,-12.901505910200699,-0.9866159318315689,-1.4418657552016718,-0.4123524486312442,-4.713591099594235,18.06634756145466,17.198850739756402
149,-4.494340020826324,-5.75141110622919,-7.23563008425395,-3.39050864879976,5.598299390405502,0.19388212621415044,1.434994035555218,0.2780206095881763,8.009894353243745,12.499411825911775,16.079944378377675
150,-1.6201595106687932,-3.2956535893411587,1.8895813576958294,-0.4336756000751161,0.6265942251326142,-6.2414849945360595,9.685578418097043,-5.240586058862478,-0.4155373269376782,-3.6956133316449553,13.670226202026084
151,-4.85125868201154,-13.179855834213054,-0.3050249894976546,1.6203138136701978,1.9403203960009199,-4.675275981934253,1.7537978279003028,-7.375005602649803,4.838637820905004,7.949637912838411,15.659321209476033
152,-0.6729800493613023,-3.7139942335547382,25.2515406307898,2.7423490756406204,-0.3846465835651891,-0.89821550521771,-0.39334098134369655,-1.003418097670258,2.225812239765101,2.742125030890367,17.88308828490204
153,8.844871484780745,3.790662479804293,-7.382706985460957,-0.746292435950026,-7.265417578263365,-1.9750278538681694,0.6381723758820285,-0.5515283020043387,-0.6718253811125382,-9.44457715582299,15.151838240111811
154,2.119864639393664,2.587952031215665,-4.76413100659827,-1.5344683317040984,2.612876913715068,-6.830002210983784,-1.9283471280572315,-19.344896891809352,-0.7285882567507929,13.924030416389982,17.80850622068319
155,-3.3132140518902147,-0.45478678332566363,-6.889703006422453,0.47432665293685894,-0.9417269262618826,-3.724016427575145,0.8853732917961008,-3.7404518437873184,7.427137956587012,-2.30486045398581,12.598894866448022
156,-0.07791627217909503,-3.0825495547015946,0.8193546205083412,-4.324334068939172,3.628101276118175,-4.845552864438988,-3.4505921747970327,-10.074228867101285,-14.564997023210287,4.943253478157689,16.040088194752165
157,1.2301630831722132,-2.399518487946409,4.755168401099401,-0.4626053930798484,-0.15624466063651535,0.5775928683819477,1.020880856952295,-1.247242248702835,7.072690517001221,-31.80824044625077,19.21937427359431
158,-5.100466859221635,-0.5332920910071499,-26.34524630514544,1.565226893288289,-2.3288201487042346,-4.06391793676864,2.056014250933346,-4.951455795494304,3.095788232422993,1.3526266020202005,18.222912833671447
159,-1.4444430339675183,2.0546206657078843,-9.547981823747778,-13.413734518329932,13.62319801285189,5.499354474676197,-5.4687614757275105,0.01754270450234563,-0.3039969703804873,0.8312275283293598,17.300933981191907
160,-6.036226307801289,5.519475907027675,-1.3718380397348613,-0.7805264856246753,-3.6553623867636365,-2.1614304755316183,0.3276644930653365,-1.5040808891099124,11.394304702056044,3.5180687529930896,14.402177942671814
161,-2.1841580559151885,-2.138510632389867,6.082899599794199,22.34643658368238,-0.7194334210829536,3.2345832849453098,-1.6050935794520438,-7.972772423664054,8.976567741348736,-0.46671111371428137,17.825194197392893
